,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
1678,Mahindra,Coimbatore,2014,67771.0,Diesel,Manual,First,11.68,2498.0,112.0,8.0,7.06
1679,Volkswagen,Delhi,2015,60007.0,Petrol,Automatic,First,17.21,1798.0,189.0,4.0,4.5
1680,Maruti,Coimbatore,2011,48624.0,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.22
1681,Volkswagen,Kolkata,2014,30000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.25
1682,Hyundai,Delhi,2016,81605.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.53
1683,Mercedes-Benz,Coimbatore,2017,32642.0,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,34.78
1684,Hyundai,Pune,2014,34200.0,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,6.5
1685,Fiat,Chennai,2010,72204.0,Petrol,Manual,First,15.7,1172.0,67.0,5.0,2.25
1686,Toyota,Pune,2011,156347.0,Diesel,Manual,Second,12.99,2494.0,100.0,8.0,8.0
1687,Mahindra,Kochi,2017,47357.0,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,8.37
1688,Volkswagen,Coimbatore,2015,61738.0,Diesel,Manual,First,20.14,1498.0,88.8,5.0,5.39
1689,BMW,Kochi,2018,32586.0,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,37.3
1690,Mercedes-Benz,Coimbatore,2018,40129.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,5.5
1691,Mercedes-Benz,Mumbai,2012,51000.0,Diesel,Automatic,First,11.74,2987.0,254.8,5.0,22.25
1692,Hyundai,Kochi,2018,10393.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.03
1693,Skoda,Mumbai,2011,46000.0,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,4.9
1694,Hyundai,Chennai,2013,21000.0,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.96
1695,Hyundai,Hyderabad,2011,113562.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.6
1696,Mahindra,Mumbai,2011,100010.0,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,5.5
1697,Honda,Mumbai,2013,63107.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.25
1698,Hyundai,Jaipur,2017,58500.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.25
1699,Ford,Pune,2007,90000.0,Diesel,Manual,Fourth & Above,10.9,2499.0,143.0,7.0,3.0
1700,Hyundai,Chennai,2011,108242.0,Diesel,Manual,First,16.8,1493.0,110.0,5.0,4.25
1701,Toyota,Pune,2011,146300.0,Diesel,Manual,First,11.5,2982.0,171.0,7.0,12.25
1702,BMW,Pune,2011,62943.0,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,10.95
1703,Toyota,Delhi,2013,65000.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,16.5
1704,Honda,Pune,2018,1700.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,7.8
1705,Hyundai,Kochi,2013,34697.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.7
1706,Hyundai,Hyderabad,2012,58000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.0
1707,BMW,Mumbai,2015,32500.0,Diesel,Automatic,First,19.59,1995.0,187.74,5.0,26.75
1708,Audi,Coimbatore,2016,58661.0,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,28.03
1709,Maruti,Kochi,2017,37124.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.44
1710,Maruti,Delhi,2017,44000.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,6.2
1711,Hyundai,Kolkata,2005,45200.0,Petrol,Manual,First,13.2,1495.0,94.0,5.0,0.9
1712,Maruti,Mumbai,2016,11000.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.95
1713,Tata,Pune,2011,65000.0,Petrol,Manual,Second,26.0,624.0,35.0,4.0,0.44
1714,Ford,Ahmedabad,2012,55005.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.75
1715,Volkswagen,Hyderabad,2011,81650.0,Diesel,Automatic,First,18.33,1968.0,167.7,5.0,7.5
1716,Fiat,Chennai,2010,160000.0,Diesel,Manual,Second,19.0,1248.0,93.0,5.0,2.5
1717,Mahindra,Hyderabad,2015,169000.0,Diesel,Manual,First,14.95,2489.0,93.7,7.0,5.0
1718,Maruti,Hyderabad,2013,67263.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.6
1719,Toyota,Kochi,2012,44223.0,Petrol,Manual,First,17.6,1496.0,88.7,5.0,3.99
1720,Hyundai,Coimbatore,2015,36840.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.64
1721,Toyota,Pune,2014,160000.0,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.0
1722,Tata,Kolkata,2008,133000.0,Diesel,Manual,First,16.8,1405.0,62.0,5.0,0.7
1723,BMW,Mumbai,2015,69123.0,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,19.0
1724,Ford,Delhi,2017,38000.0,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,30.48
1725,Maruti,Mumbai,2017,5500.0,Petrol,Manual,First,21.56,1462.0,103.25,5.0,8.2
1726,Ford,Kolkata,2015,1001.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,7.55
1727,Chevrolet,Pune,2007,59000.0,Petrol,Manual,Third,15.26,1150.0,74.9,5.0,0.99
1728,Honda,Delhi,2011,78256.0,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4.15
1729,Nissan,Chennai,2016,90000.0,Petrol,Manual,First,16.95,1498.0,97.6,5.0,6.2
1730,Maruti,Kolkata,2016,18000.0,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.4
1731,Ford,Kolkata,2012,60000.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.1
1732,Fiat,Jaipur,2011,130000.0,Diesel,Manual,First,20.3,1248.0,75.0,5.0,2.2
1733,Hyundai,Coimbatore,2018,32851.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,8.34
1734,Maruti,Kolkata,2014,32000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.35
1735,Ford,Hyderabad,2014,62700.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.8
1736,Maruti,Jaipur,2010,71000.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.3
1737,Hyundai,Kochi,2016,19947.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.04
1738,Ford,Hyderabad,2012,91000.0,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,9.2
1739,Volkswagen,Hyderabad,2014,74000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,5.7
1740,Mahindra,Kochi,2018,55594.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,8.48
1741,BMW,Hyderabad,2013,58000.0,Diesel,Automatic,First,11.2,2993.0,306.0,4.0,5.5
1742,Renault,Hyderabad,2012,110224.0,Diesel,Manual,First,19.01,1461.0,108.45,5.0,6.1
1743,Maruti,Ahmedabad,2010,21002.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,2.75
1744,Maruti,Pune,2017,121000.0,Diesel,Manual,First,24.52,1248.0,88.5,7.0,8.0
1745,Maruti,Jaipur,2010,73513.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.85
1746,Maruti,Jaipur,2015,34000.0,Petrol,Automatic,First,20.51,998.0,67.0,5.0,3.85
1747,Maruti,Coimbatore,2017,28371.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.74
1748,Renault,Kochi,2013,74755.0,Diesel,Manual,First,19.6,1461.0,108.45,5.0,5.63
1749,Maruti,Kochi,2011,25805.0,Petrol,Manual,First,18.2,1061.0,64.0,5.0,2.62
1750,Renault,Kochi,2015,82603.0,Petrol,Manual,First,13.06,1598.0,102.53,5.0,4.9
1751,Honda,Chennai,2006,110000.0,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.65
1752,Mahindra,Delhi,2012,88000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,5.99
1753,Mahindra,Chennai,2011,110000.0,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,2.4
1754,Renault,Delhi,2017,15000.0,Petrol,Manual,First,21.7,999.0,67.0,5.0,4.25
1755,Porsche,Mumbai,2013,70000.0,Diesel,Automatic,First,15.15,2967.0,240.0,5.0,40.0
1756,Maruti,Pune,2008,150000.0,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,2.7
1757,Datsun,Hyderabad,2016,19000.0,Petrol,Manual,First,20.63,1198.0,67.0,5.0,2.99
1758,Hyundai,Chennai,2011,37442.0,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.4
1759,BMW,Coimbatore,2016,63111.0,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,30.8
1760,Maruti,Mumbai,2012,88000.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,5.85
1761,Hyundai,Jaipur,2014,42355.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.0
1762,BMW,Coimbatore,2011,75871.0,Petrol,Automatic,First,9.43,2996.0,254.0,5.0,14.12
1763,Chevrolet,Mumbai,2011,65000.0,Diesel,Manual,First,17.9,1998.0,163.7,5.0,4.55
1764,Mercedes-Benz,Pune,2015,69000.0,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,38.0
1765,Maruti,Jaipur,2011,79232.0,Diesel,Manual,First,21.1,1248.0,73.9,5.0,2.9
1766,Mercedes-Benz,Pune,2007,220000.0,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,6.0
1767,Hyundai,Kochi,2016,28470.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.95
1768,Hyundai,Kolkata,2014,9759.0,Petrol,Manual,First,20.3,998.0,68.05,5.0,2.75
1769,Maruti,Pune,2014,75216.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.1
1770,Hyundai,Chennai,2017,8000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.75
1771,Maruti,Mumbai,2014,59451.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.69
1772,Maruti,Hyderabad,2013,53996.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.45
1773,Honda,Kochi,2018,15135.0,Petrol,Manual,First,17.5,1199.0,88.7,5.0,9.29
1774,Hyundai,Chennai,2015,53000.0,Petrol,Automatic,Second,16.9,1197.0,81.86,5.0,4.0
1775,Honda,Kolkata,2013,40000.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,2.9
1776,Hyundai,Pune,2013,21107.0,Petrol,Manual,First,17.1,1591.0,121.3,5.0,5.25
1777,Honda,Mumbai,2014,56000.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,5.75
1778,Hyundai,Coimbatore,2017,19623.0,Petrol,Manual,First,15.29,1591.0,121.3,5.0,13.12
1779,Mahindra,Kochi,2014,70963.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.83
1780,Maruti,Mumbai,2013,25755.0,CNG,Manual,First,37.24,998.0,58.16,5.0,3.15
1781,Toyota,Mumbai,2013,51450.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,10.4
1782,Maruti,Pune,2012,75000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.35
1783,Maruti,Coimbatore,2017,37832.0,Petrol,Automatic,First,22.5,998.0,67.0,5.0,5.23
1784,Hyundai,Coimbatore,2016,43041.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.01
1785,Honda,Hyderabad,2014,97236.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.4
1786,BMW,Chennai,2010,83000.0,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,12.75
1787,Ford,Delhi,2011,65000.0,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.4
1788,Volkswagen,Kochi,2018,46007.0,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.71
1789,Ford,Kochi,2015,65925.0,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,5.49
1790,Honda,Pune,2004,73500.0,Petrol,Manual,Second,13.0,1343.0,90.0,5.0,1.3
1791,Mahindra,Kolkata,2014,55000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,8.5
1792,Toyota,Delhi,2012,115000.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,12.99
1793,Hyundai,Kolkata,2017,31184.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.0
1794,Maruti,Pune,2017,41747.0,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,9.0
1795,Maruti,Kochi,2016,38143.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.22
1796,Volkswagen,Pune,2012,19030.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.8
1797,Toyota,Coimbatore,2019,20877.0,Petrol,Manual,First,18.16,1197.0,78.9,5.0,7.27
1798,Maruti,Mumbai,2016,23555.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,5.1
1799,Mercedes-Benz,Bangalore,2013,29000.0,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,29.0
1800,Maruti,Pune,2013,61000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.9
1801,Tata,Kochi,2012,4187.0,Petrol,Manual,First,26.0,624.0,35.0,4.0,1.38
1802,Skoda,Bangalore,2011,46000.0,Petrol,Manual,First,13.4,1798.0,157.8,5.0,5.5
1803,Volkswagen,Mumbai,2016,28000.0,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.25
1804,Hyundai,Coimbatore,2014,83558.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.98
1805,Tata,Hyderabad,2017,40000.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,5.25
1806,Hyundai,Kolkata,2013,36000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,1.95
1807,Audi,Bangalore,2014,21000.0,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,24.5
1808,Toyota,Kochi,2013,62162.0,Diesel,Manual,First,12.99,2494.0,100.0,7.0,8.31
1809,Mercedes-Benz,Hyderabad,2012,83000.0,Diesel,Automatic,First,11.74,2987.0,254.8,5.0,36.0
1810,Hyundai,Pune,2015,58000.0,Diesel,Manual,First,24.4,1120.0,71.0,5.0,5.5
1811,Honda,Kochi,2011,62332.0,Petrol,Automatic,First,11.7,2354.0,177.6,5.0,5.89
1812,Volkswagen,Kochi,2016,50867.0,Diesel,Manual,First,20.34,1498.0,103.2,5.0,7.95
1813,Hyundai,Mumbai,2010,73000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.75
1814,Hyundai,Jaipur,2012,98008.0,Diesel,Manual,First,22.7,1582.0,126.24,5.0,6.25
1815,Ford,Hyderabad,2015,36000.0,Diesel,Manual,First,20.0,1399.0,68.05,5.0,4.95
1816,Hyundai,Kochi,2019,27339.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.27
1817,Hyundai,Kolkata,2017,25000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,8.65
1818,Hyundai,Kolkata,2014,37000.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.5
1819,Audi,Hyderabad,2015,56000.0,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,35.0
1820,Maruti,Kolkata,2015,27000.0,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4.45
1821,Hyundai,Kolkata,2012,37000.0,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.65
1822,Mahindra,Kolkata,2017,10500.0,Diesel,Manual,First,25.32,1198.0,77.0,5.0,4.7
1823,Hyundai,Ahmedabad,2014,49000.0,Diesel,Automatic,First,18.23,1582.0,126.2,5.0,8.9
1824,Jeep,Mumbai,2017,7000.0,Diesel,Manual,First,17.1,1956.0,170.0,5.0,17.45
1825,Maruti,Coimbatore,2017,71256.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.58
1826,Toyota,Kochi,2012,83184.0,Petrol,Manual,First,14.28,1798.0,138.03,5.0,6.22
1827,Mahindra,Kolkata,2013,87284.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.8
1828,BMW,Mumbai,2016,7000.0,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,27.75
1829,Hyundai,Pune,2015,29000.0,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,7.0
1830,Mercedes-Benz,Coimbatore,2017,33552.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,5.5
1831,Chevrolet,Bangalore,2013,64000.0,Diesel,Manual,Second,17.3,1998.0,163.7,5.0,6.5
1832,Hyundai,Jaipur,2011,82000.0,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.7
1833,Honda,Mumbai,2012,70000.0,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,2.5
1834,Nissan,Hyderabad,2013,166194.0,Diesel,Manual,First,19.3,1461.0,84.8,7.0,3.9
1835,Volkswagen,Delhi,2015,58000.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.95
1836,Hyundai,Chennai,2010,77000.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.1
1837,Chevrolet,Pune,2009,73204.0,Diesel,Automatic,Third,18.1,1991.0,147.9,4.0,3.5
1838,Hyundai,Hyderabad,2007,70000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.0
1839,Maruti,Delhi,2014,79870.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,5.35
1840,Honda,Delhi,2013,90000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.8
1841,Mercedes-Benz,Mumbai,2016,17000.0,Petrol,Automatic,First,15.5,1595.0,122.0,5.0,17.25
1842,Hyundai,Kochi,2018,46493.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.53
1843,Hyundai,Pune,2009,68000.0,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,1.95
1844,Maruti,Hyderabad,2017,2000.0,Diesel,Manual,First,28.4,1248.0,74.0,5.0,8.2
1845,Honda,Pune,1999,140000.0,Petrol,Manual,First,13.0,1343.0,90.0,5.0,0.9
1846,Toyota,Pune,2013,255000.0,Diesel,Manual,Third,12.99,2494.0,100.6,7.0,6.5
1847,Mini,Coimbatore,2014,45535.0,Diesel,Automatic,First,23.8,1998.0,112.0,5.0,19.41
1848,Fiat,Coimbatore,2016,39228.0,Petrol,Manual,First,15.7,1368.0,112.4,5.0,6.58
1849,Chevrolet,Mumbai,2011,57000.0,Petrol,Manual,Second,14.49,1399.0,92.7,5.0,2.1
1850,Hyundai,Chennai,2008,85445.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.0
1851,Hyundai,Delhi,2015,54000.0,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.7
1852,Maruti,Mumbai,2014,53000.0,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.8
1853,Hyundai,Jaipur,2014,60000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.25
1854,Renault,Coimbatore,2015,65668.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,5.53
1855,BMW,Ahmedabad,2011,100000.0,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,10.9
1856,Hyundai,Kolkata,2018,1800.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.1
1857,Hyundai,Hyderabad,2007,96000.0,Petrol,Manual,Second,0.0,999.0,97.7,5.0,2.2
1858,Chevrolet,Pune,2009,44200.0,Petrol,Manual,Second,18.0,995.0,62.0,5.0,1.6
1859,Honda,Ahmedabad,2018,14000.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.25
1860,Volkswagen,Chennai,2013,53000.0,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.9
1861,Toyota,Delhi,2012,73000.0,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,14.4
1862,Honda,Delhi,2011,68000.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.6
1863,BMW,Jaipur,2017,19543.0,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,40.5
1864,Audi,Bangalore,2014,38000.0,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,38.95
1865,Maruti,Delhi,2014,32805.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.6
1866,Volkswagen,Kochi,2016,44782.0,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,7.12
1867,Honda,Kochi,2016,55700.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,7.52
1868,Audi,Delhi,2012,60000.0,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,10.35
1869,Skoda,Hyderabad,2014,56000.0,Petrol,Manual,First,15.0,1598.0,103.52,5.0,7.0
1870,Toyota,Delhi,2011,60000.0,Diesel,Manual,First,11.5,2982.0,171.0,7.0,10.85
1871,Chevrolet,Mumbai,2010,78563.0,Diesel,Manual,First,16.52,1991.0,123.7,5.0,2.35
1872,Maruti,Mumbai,2014,34669.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.9
1873,Maruti,Delhi,2017,17000.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.65
1874,Maruti,Delhi,2016,66000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.4
1875,Toyota,Pune,2014,102418.0,Diesel,Manual,First,12.99,2494.0,100.6,7.0,10.1
1876,Maruti,Kolkata,2014,48800.0,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.25
1877,Toyota,Kochi,2019,10601.0,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,19.65
1878,Tata,Pune,2017,8200.0,Diesel,Manual,First,25.0,1396.0,69.0,5.0,4.4
1879,Hyundai,Jaipur,2012,100000.0,Petrol,Manual,First,18.5,1197.0,82.85,5.0,3.25
1880,Ford,Pune,2012,78000.0,Diesel,Manual,First,17.8,1399.0,68.0,5.0,2.8
1881,Chevrolet,Kolkata,2015,50000.0,Diesel,Manual,First,18.2,1248.0,73.74,8.0,4.3
1882,Ford,Chennai,2006,89327.0,Diesel,Manual,Third,17.8,1399.0,68.0,5.0,1.55
1883,Honda,Chennai,2007,98000.0,Petrol,Manual,Second,10.8,2354.0,152.0,5.0,4.7
1884,Honda,Kochi,2017,24700.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,7.07
1885,Mercedes-Benz,Delhi,2018,6000.0,Diesel,Automatic,First,11.0,2987.0,258.0,7.0,5.5
1886,Hyundai,Delhi,2018,9434.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.75
1887,Maruti,Mumbai,2012,29000.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.25
1888,Volkswagen,Coimbatore,2017,22440.0,Diesel,Automatic,First,22.0,1498.0,108.5,5.0,8.89
1889,Honda,Mumbai,2015,73070.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.9
1890,Honda,Kolkata,2016,21771.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,4.95
1891,Maruti,Delhi,2014,62000.0,Diesel,Manual,First,17.8,1248.0,75.0,5.0,3.75
1892,Hyundai,Kochi,2017,37024.0,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,10.97
1893,Audi,Kochi,2014,60336.0,Diesel,Automatic,Second,14.4,2967.0,241.4,5.0,24.94
1894,Hyundai,Kolkata,2014,26008.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,1.97
1895,Ford,Jaipur,2010,90000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,1.4
1896,Volkswagen,Coimbatore,2018,35569.0,Petrol,Manual,First,17.0,1198.0,73.75,5.0,7.27
1897,Renault,Kolkata,2013,40000.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0
1898,Honda,Kolkata,2015,45000.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,4.75
1899,Hyundai,Delhi,2015,42000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,5.1
1900,Audi,Coimbatore,2012,46913.0,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,16.11
1901,Mahindra,Delhi,2014,62000.0,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,10.55
1902,Toyota,Ahmedabad,2017,15000.0,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,30.0
1903,Skoda,Kolkata,2002,69000.0,Diesel,Manual,First,18.7,1896.0,66.0,5.0,1.6
1904,Mercedes-Benz,Hyderabad,2012,41367.0,Diesel,Automatic,First,15.8,2148.0,170.0,5.0,18.49
1905,Maruti,Kochi,2018,15982.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,9.96
1906,Maruti,Hyderabad,2013,99595.0,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,4.75
1907,Toyota,Bangalore,2002,63000.0,Diesel,Manual,Third,13.1,2446.0,75.0,10.0,3.65
1908,BMW,Delhi,2012,49000.0,Diesel,Automatic,Second,16.73,2495.0,218.0,5.0,15.5
1909,Mitsubishi,Kochi,2013,48272.0,Diesel,Manual,First,10.5,2835.0,116.9,6.0,11.82
1910,Toyota,Delhi,2008,63000.0,Petrol,Manual,First,13.4,1794.0,125.0,5.0,2.05
1911,Maruti,Ahmedabad,2016,77000.0,CNG,Manual,First,37.24,998.0,58.16,5.0,3.3
1912,Maruti,Mumbai,2013,11734.0,Petrol,Manual,First,16.8,796.0,34.2,8.0,2.25
1913,Audi,Kochi,2014,62012.0,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,20.12
1914,Hyundai,Chennai,2017,46000.0,CNG,Manual,First,35.0,1197.0,81.86,5.0,4.95
1915,Honda,Coimbatore,2016,45449.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.48
1916,Mercedes-Benz,Mumbai,2004,85000.0,Petrol,Automatic,Second,10.5,1796.0,157.7,5.0,5.5
1917,Honda,Jaipur,2005,88000.0,Petrol,Manual,Second,13.0,1493.0,100.0,5.0,1.7
1918,Audi,Kochi,2013,45330.0,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,13.19
1919,Maruti,Mumbai,2012,88000.0,Petrol,Manual,First,19.1,1197.0,85.8,5.0,3.85
1920,Maruti,Delhi,2016,45376.0,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5.75
1921,Mahindra,Pune,2014,81000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.0
1922,Chevrolet,Kochi,2012,83381.0,Petrol,Manual,First,18.6,1199.0,79.4,5.0,2.21
1923,Ford,Kochi,2017,78526.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,8.09
1924,BMW,Coimbatore,2017,27313.0,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,5.5
1925,Audi,Coimbatore,2015,42747.0,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,39.47
1926,BMW,Coimbatore,2015,42265.0,Diesel,Automatic,Second,20.68,1995.0,190.0,5.0,22.24
1927,Hyundai,Mumbai,2009,21000.0,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,2.6
1928,Hyundai,Ahmedabad,2016,55100.0,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,12.0
1929,Audi,Chennai,2014,70000.0,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,18.0
1930,Mercedes-Benz,Mumbai,2007,55000.0,Petrol,Automatic,Third,10.13,3498.0,364.9,5.0,9.99
1931,Hyundai,Kolkata,2012,58235.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.45
1932,Ford,Mumbai,2017,26000.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,8.99
